age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,native.country,income,fairness_weight,merit_score,final_score
21,Private,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.42456108468995335,0.46426573376255903
47,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5360958903901,0.5862311947427099
33,Private,HS-grad,9,Never-married,Other-service,Other-relative,Amer-Indian-Eskimo,Female,36,United-States,<=50K,0.8525062819796573,0.4226320939155236,0.36029651502920035
67,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,8,United-States,>50K,0.7876373846816079,0.46063600780252245,0.36281414047575555
18,Private,10th,6,Never-married,Other-service,Own-child,White,Male,11,United-States,<=50K,1.093519284984871,0.19728823035015008,0.21573848458842665
36,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Male,40,United-States,<=50K,1.093519284984871,0.44510902989515133,0.4867353081112554
23,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,25,United-States,<=50K,1.093519284984871,0.38842325969560765,0.4247483252138337
25,?,Some-college,10,Separated,?,Unmarried,White,Female,20,United-States,<=50K,0.8525062819796573,0.3682038020497323,0.313896054296191
40,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,?,<=50K,1.093519284984871,0.48058848194787074,0.5255327731516002
73,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.49579396140130627,0.5421602581713731
31,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.528259714820752,0.41607710021406913
20,Private,10th,6,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.33319122168227344,0.3643510264972353
20,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.42319122167627343,0.3607731749576688
27,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.4327802627720325,0.47325356350203757
66,Self-emp-inc,10th,6,Married-civ-spouse,Sales,Husband,White,Male,30,United-States,<=50K,1.093519284984871,0.350286552965077,0.3830451009381861
66,Private,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.6821232876420175,0.7459149697738284
64,Private,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K,0.8525062819796573,0.6105060105949525,0.5204602092185362
24,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5486706737229929,0.4677451960868624
51,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5574937097932897,0.6096301229167214
25,Private,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K,0.7876373846816079,0.6418772714296133,0.5055665353553872
33,Private,11th,7,Separated,Sales,Own-child,White,Female,20,United-States,<=50K,0.8525062819796573,0.28916270616517126,0.24651302352004628
50,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5102054794331397,0.5579195310650902
51,Private,7th-8th,4,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,50,Dominican-Republic,<=50K,1.093519284984871,0.36157534245681944,0.39538960995154104
34,State-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K,0.7876373846816079,0.5531856303904975,0.43570968316421804
41,Local-gov,7th-8th,4,Never-married,Other-service,Unmarried,Black,Female,40,United-States,<=50K,0.8525062819796573,0.3019583449735506,0.25742138598613235
30,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4668898518110721,0.5105530569191359
37,Private,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,85,Mexico,<=50K,1.093519284984871,0.44311154598194713,0.4845510209307196
28,Private,HS-grad,9,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,30,United-States,<=50K,1.093519284984871,0.3882317584392422,0.42453891489689927
19,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.4218213586625936,0.4612697905160662
28,Private,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.48710930945694747,0.5326634237868354
62,Private,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,40,United-States,<=50K,1.093519284984871,0.39072546825682775,0.42726583467358514
58,Self-emp-not-inc,10th,6,Never-married,Craft-repair,Not-in-family,White,Male,40,Greece,<=50K,1.093519284984871,0.3852460162021083,0.4212739481805995
43,Self-emp-inc,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4546980709909103,0.49722110947398035
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.43551998879939224,0.4762495067485304
32,State-gov,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.48554794518690203,0.5309560418466545
64,Local-gov,9th,5,Never-married,Adm-clerical,Other-relative,White,Male,40,United-States,<=50K,1.093519284984871,0.3634651942861875,0.397456199372719
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,20,United-States,>50K,2.1999658551748333,0.47738188423525046,1.0502238451965762
26,Private,Bachelors,13,Never-married,Sales,Own-child,Black,Female,20,United-States,<=50K,0.8525062819796573,0.4595736650574122,0.39178943649385883
19,Private,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,30,United-States,<=50K,1.093519284984871,0.37590299131612337,0.41105717028768135
21,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,45,United-States,<=50K,0.8525062819796573,0.4475202683631884,0.38151384009284023
32,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.46962957783843184,0.4003621653107176
26,Private,Bachelors,13,Never-married,Adm-clerical,Other-relative,White,Female,50,United-States,<=50K,0.8525062819796573,0.5973287670968228,0.509226526357205
20,Private,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,15,United-States,<=50K,0.8525062819796573,0.33839530330809786,0.28848412186256495
19,Private,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,30,United-States,<=50K,1.093519284984871,0.40590299131412333,0.4438627488350404
33,Federal-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,42,United-States,>50K,0.7876373846816079,0.5701831143154058,0.4490975369490005
23,Private,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40,El-Salvador,<=50K,1.093519284984871,0.45730081071531303,0.500067255556411
29,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,<=50K,1.093519284984871,0.45847917247262737,0.5013558168627228
42,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.4533282079772305,0.38646514509916957
30,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.4828082191595423,0.5279600986001616
63,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,Asian-Pac-Islander,Female,20,United-States,<=50K,0.8525062819796573,0.39025859657156725,0.3326979051738258
34,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4423693038677916,0.4837393648647626
60,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,24,United-States,<=50K,1.093519284984871,0.4345163544671157,0.47515201325111306
48,Private,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,50,United-States,<=50K,1.093519284984871,0.5074657534057799,0.5549235878185973
25,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.595958904083143,0.6516925546733658
27,Private,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,<=50K,0.8525062819796573,0.49278026276803255,0.420098269645334
32,Private,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,40,United-States,<=50K,0.8525062819796573,0.46962957783843184,0.4003621653107176
22,Private,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,25,Greece,<=50K,1.093519284984871,0.3870533966819278,0.42325035359058727
25,Private,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.47595890409114294,0.5204702404839294
18,Private,11th,7,Never-married,Other-service,Own-child,White,Female,16,United-States,<=50K,0.8525062819796573,0.2502474140213852,0.21333749250239503
24,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,United-States,<=50K,0.8525062819796573,0.47703802066758094,0.40667790936225434
29,Private,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.5555199887913923,0.47358428020993076
73,?,11th,7,Married-civ-spouse,?,Husband,White,Male,3,United-States,<=50K,1.093519284984871,0.2658960022233665,0.2907624062316314
39,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K,0.7876373846816079,0.44921861893619086,0.3538213781691852
33,Self-emp-inc,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.5909994408441117,0.6462692859783116
57,Private,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,United-States,>50K,2.1999658551748333,0.4738761531824285,1.0425113565829416
22,Private,10th,6,Separated,Other-service,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.33593094770963317,0.286383243233842
33,?,HS-grad,9,Separated,?,Unmarried,White,Female,20,United-States,<=50K,0.8525062819796573,0.3491627061611713,0.2976634004354157
33,Private,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.5328361755470521,0.5826666336982855
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4533282079772305,0.49572313785073396
43,Private,Bachelors,13,Separated,Prof-specialty,Unmarried,White,Male,45,United-States,<=50K,1.093519284984871,0.5976572546561454,0.653549733777609
57,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,38,United-States,>50K,0.7876373846816079,0.4946924797111344,0.3896382909413373
21,?,Some-college,10,Never-married,?,Own-child,White,Female,35,United-States,<=50K,0.8525062819796573,0.4316019010147182,0.3679433319294095
42,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K,0.7876373846816079,0.6192465753157007,0.48774175305470086
39,Private,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,<=50K,1.093519284984871,0.5480961699538962,0.5993537318709309
41,Private,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,United-States,>50K,2.1999658551748333,0.4452236510843744,0.9794768303018974
20,Local-gov,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,40,United-States,<=50K,1.093519284984871,0.42319122167627343,0.46276776213931253
47,Private,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4901775230436298,0.5360185745143252
44,Private,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4860679340025902,0.4143759672060816
29,Private,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,40,United-States,<=50K,0.8525062819796573,0.5555199887913923,0.47358428020993076
71,Private,Some-college,10,Widowed,Sales,Not-in-family,White,Male,35,United-States,>50K,0.7876373846816079,0.5000950516987114,0.39389355861218656
52,Private,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,55,United-States,<=50K,1.093519284984871,0.5359043891337345,0.5860217844257753
36,Private,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.44510902989515133,0.4867353081112554
53,Private,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,48,United-States,>50K,0.7876373846816079,0.5351313950028851,0.4214894924210929
37,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,30,United-States,>50K,2.1999658551748333,0.40056052556236094,0.8812194791680801
26,Private,10th,6,Never-married,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K,1.093519284984871,0.3414103997643526,0.3733388562367138
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K,0.7876373846816079,0.6312468548794969,0.4971936218657775
35,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,>50K,0.7876373846816079,0.6096575342199416,0.4801890658044327
20,Private,9th,5,Never-married,Sales,Own-child,White,Female,40,United-States,<=50K,0.8525062819796573,0.3031912216842735,0.25847242112693003
56,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,<=50K,1.093519284984871,0.684343024853689,0.7483422952223898
39,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,36,United-States,>50K,2.1999658551748333,0.5508512719896028,1.2118539896567513
24,Private,Some-college,10,Never-married,Tech-support,Own-child,White,Female,20,United-States,<=50K,0.8525062819796573,0.36683393903605244,0.31272823747157735
24,Private,11th,7,Divorced,Sales,Unmarried,White,Female,35,United-States,<=50K,0.8525062819796573,0.34571149006175783,0.2947212170301964
23,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.5932191780557833,0.648696611426873
27,Private,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,45,United-States,<=50K,1.093519284984871,0.5757394464372676,0.6295821878056662
25,Private,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K,0.8525062819796573,0.4300405367446728,0.3666122590807372
29,Private,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,40,United-States,<=50K,0.8525062819796573,0.4655199887973922,0.3968587148368765
42,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,37,United-States,>50K,2.1999658551748333,0.4695526977712894,1.0329999023020646
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K,1.093519284984871,0.4656569751003493,0.5092048824599519
59,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Mexico,<=50K,1.093519284984871,0.2666158792237882,0.29154960561440957
29,Private,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,40,United-States,<=50K,0.8525062819796573,0.43551998879939224,0.3712835263791919
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,20,United-States,<=50K,0.8525062819796573,0.3286147609559733,0.28014614806621063
24,Private,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,36,United-States,<=50K,0.8525062819796573,0.41030332679240483,0.34978616360767734
38,State-gov,Some-college,10,Separated,Exec-managerial,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.477848755920511,0.5225368299051073
36,Private,HS-grad,9,Never-married,Priv-house-serv,Unmarried,Black,Female,28,?,<=50K,0.8525062819796573,0.390006989079387,0.332483408206149
34,Self-emp-not-inc,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,50,United-States,<=50K,1.093519284984871,0.48828767121426175,0.5339519850931472
45,Self-emp-not-inc,12th,8,Divorced,Craft-repair,Other-relative,Black,Male,35,United-States,<=50K,1.093519284984871,0.40447861334703494,0.44230516405892173
21,Private,Assoc-voc,11,Never-married,Transport-moving,Own-child,White,Male,40,United-States,<=50K,1.093519284984871,0.48456108468595327,0.5298768908572771
